행정구역별,산업별,사업체구분별,2021,2021,2022,2022,2023,2023,2024,2024
행정구역별,산업별,사업체구분별,사업체수 (개),종사자수 (명),사업체수 (개),종사자수 (명),사업체수 (개),종사자수 (명),사업체수 (개),종사자수 (명)
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,36130,269408,35053,272790,35486,269662,35554,275936
,,단독사업체,33173,164433,32219,165711,32756,165617,32720,148938
,,"본사,본점 등",798,59480,737,57090,684,58872,749,74006
,,"공장,지사(점),영업소",2159,45495,2097,49989,2046,45173,2085,52992
,"공공행정, 국방 및 사회보장 행정(84)",계,2004,152228,2038,153128,2034,152811,2058,149974
,,단독사업체,1873,144807,1893,145320,1886,145191,1902,142399
,,"본사,본점 등",8,1217,11,1533,12,1443,13,1459
,,"공장,지사(점),영업소",123,6204,134,6275,136,6177,143,6116
,교육 서비스업(85),계,64609,390147,67454,408637,72609,409918,76624,416109
,,단독사업체,61617,305752,64251,321235,69401,324444,73364,330161
,,"본사,본점 등",504,25486,577,25935,595,24360,631,23162
,,"공장,지사(점),영업소",2488,58909,2626,61467,2613,61114,2629,62786
,보건업 및 사회복지 서비스업(86~87),계,38264,510794,39559,535934,39791,561631,40215,589446
,,단독사업체,35766,400351,36658,412995,36947,438895,37258,462875
,,"본사,본점 등",452,21795,628,25902,608,27615,628,26681
,,"공장,지사(점),영업소",2046,88648,2273,97037,2236,95121,2329,99890
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,35761,108123,36601,115392,37748,117950,39702,124105
,,단독사업체,34436,83707,35125,88717,36183,91343,38009,93767
,,"본사,본점 등",273,8820,347,8409,350,8293,364,9505
,,"공장,지사(점),영업소",1052,15596,1129,18266,1215,18314,1329,20833
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,106205,204108,109281,206110,114563,211037,122047,218676
,,단독사업체,103241,182796,105088,182564,110699,188219,117968,194255
,,"본사,본점 등",428,5101,952,5658,865,5738,867,6231
,,"공장,지사(점),영업소",2536,16211,3241,17888,2999,17080,3212,18190
강  원,전체 산업,계,200365,714310,203375,727557,209314,738221,214203,751263
,,단독사업체,189862,543543,191963,547561,197887,556766,202296,560237
,,"본사,본점 등",1852,54663,2335,63261,2331,62770,2444,69553
,,"공장,지사(점),영업소",8651,116104,9077,116735,9096,118685,9463,121473
,"농업, 임업 및 어업(01~03)",계,964,5309,946,5201,963,5309,855,4710
,,단독사업체,866,4164,855,3928,872,4169,774,3584
,,"본사,본점 등",34,446,31,479,34,451,29,382
,,"공장,지사(점),영업소",64,699,60,794,57,689,52,744
,광업(05~08),계,214,4173,216,4417,203,3578,192,3833
,,단독사업체,157,1429,159,1392,149,1293,139,1240
,,"본사,본점 등",17,843,17,1617,16,924,16,1403
,,"공장,지사(점),영업소",40,1901,40,1408,38,1361,37,1190
,제조업(10~34),계,10682,64204,10805,64520,10426,63456,10161,62173
,,단독사업체,9844,38516,9908,38305,9557,37286,9234,35704
,,"본사,본점 등",330,11006,360,11035,346,10930,364,11681
,,"공장,지사(점),영업소",508,14682,537,15180,523,15240,563,14788
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,5455,9007,5886,9582,6801,10264,8331,11996
,,단독사업체,5358,5755,5776,6292,6684,7106,8204,8676
,,"본사,본점 등",15,185,14,179,13,182,18,197
,,"공장,지사(점),영업소",82,3067,96,3111,104,2976,109,3123
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,638,5629,663,5971,672,5565,673,5798
,,단독사업체,544,4175,570,4459,580,4223,566,4136
,,"본사,본점 등",20,443,18,439,16,341,22,419
,,"공장,지사(점),영업소",74,1011,75,1073,76,1001,85,1243
,건설업(41~42),계,24044,76558,24845,78678,25072,79694,25436,78280
,,단독사업체,23593,69487,24416,71219,24649,71703,24983,70686
,,"본사,본점 등",209,3994,198,3665,187,4241,202,4616
,,"공장,지사(점),영업소",242,3077,231,3794,236,3750,251,2978
,도매 및 소매업(45~47),계,44218,92079,44195,91945,45006,90754,46217,90784
,,단독사업체,42026,76967,42022,76180,42869,75832,44062,75018
,,"본사,본점 등",263,1804,272,1877,259,1645,270,2236
,,"공장,지사(점),영업소",1929,13308,1901,13888,1878,13277,1885,13530
,운수 및 창고업(49~52),계,14773,30678,15328,31620,16249,32009,15565,32290
,,단독사업체,14374,23172,14939,23894,15839,24567,15127,24129
,,"본사,본점 등",54,2123,53,2341,50,2120,57,2743
,,"공장,지사(점),영업소",345,5383,336,5385,360,5322,381,5418
,숙박 및 음식점업(55~56),계,43120,96148,43293,98597,43926,101719,44281,100603
,,단독사업체,42306,85410,42412,88307,42960,90654,43297,88553
,,"본사,본점 등",95,3043,99,2620,115,3049,132,3962
,,"공장,지사(점),영업소",719,7695,782,7670,851,8016,852,8088
,정보통신업(58~63),계,2134,9810,1738,9414,1929,9435,2037,9276
,,단독사업체,1929,5755,1525,5438,1726,5392,1814,5136
,,"본사,본점 등",50,2192,56,2062,48,2009,63,2416
,,"공장,지사(점),영업소",155,1863,157,1914,155,2034,160,1724
,금융 및 보험업(64~66),계,1829,19536,1810,19275,1811,19336,1879,20054
,,단독사업체,637,1540,633,1456,620,1361,639,1437
,,"본사,본점 등",156,5972,154,5943,159,5702,159,5834
,,"공장,지사(점),영업소",1036,12024,1023,11876,1032,12273,1081,12783
,부동산업(68),계,5912,14577,6144,14818,6266,14548,6188,14179
,,단독사업체,5250,11940,5400,11664,5517,11486,5344,10709
,,"본사,본점 등",80,560,135,709,118,604,114,659
,,"공장,지사(점),영업소",582,2077,609,2445,631,2458,730,2811
,"전문, 과학 및 기술 서비스업(70~73)",계,4462,21488,4714,22098,4990,23313,5157,23473
,,단독사업체,3936,14779,4137,15180,4383,15708,4512,15388
,,"본사,본점 등",130,2624,148,2645,164,3307,186,3754
,,"공장,지사(점),영업소",396,4085,429,4273,443,4298,459,4331
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,4309,26643,4312,27972,4442,27940,4534,28857
,,단독사업체,3725,16316,3759,17189,3882,16682,3963,15819
,,"본사,본점 등",100,3445,103,4568,101,3971,106,5675
,,"공장,지사(점),영업소",484,6882,450,6215,459,7287,465,7363
,"공공행정, 국방 및 사회보장 행정(84)",계,818,47857,824,47576,827,48401,831,49038
,,단독사업체,757,43270,758,43005,760,44155,767,44791
,,"본사,본점 등",6,3290,6,3280,6,3057,5,3011
,,"공장,지사(점),영업소",55,1297,60,1291,61,1189,59,1236
,교육 서비스업(85),계,7615,56810,7798,57791,8183,57143,8396,58146
,,단독사업체,7259,46768,7403,47099,7776,46609,7992,47934
,,"본사,본점 등",50,1564,70,2386,77,2576,76,2415
,,"공장,지사(점),영업소",306,8478,325,8306,330,7958,328,7797
,보건업 및 사회복지 서비스업(86~87),계,5363,80518,5518,82272,5646,88508,5760,98613
,,단독사업체,4608,52831,4679,51208,4804,55094,4875,62168
,,"본사,본점 등",117,5296,169,11043,176,11100,181,11660
,,"공장,지사(점),영업소",638,22391,670,20021,666,22314,704,24785
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,5387,21989,5451,23655,5616,23806,5892,24038
,,단독사업체,5162,13825,5197,14250,5350,14808,5570,15121
,,"본사,본점 등",47,5281,69,5350,73,5475,78,5351
,,"공장,지사(점),영업소",178,2883,185,4055,193,3523,244,3566
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,18428,31297,18889,32155,20286,33443,21818,35122
,,단독사업체,17531,27444,17415,27096,18910,28638,20434,30008
,,"본사,본점 등",79,552,363,1023,373,1086,366,1139
,,"공장,지사(점),영업소",818,3301,1111,4036,1003,3719,1018,3975
충  북,전체 산업,계,194561,817324,197158,838620,203356,845108,208190,861910
,,단독사업체,183576,576041,185578,583276,192231,590068,196828,593603
,,"본사,본점 등",2345,80953,2528,81908,2361,84358,2446,90789
,,"공장,지사(점),영업소",8640,160330,9052,173436,8764,170682,8916,177518
,"농업, 임업 및 어업(01~03)",계,833,4370,866,4477,861,4451,824,4472
,,단독사업체,729,3202,750,3155,751,3130,717,3148
,,"본사,본점 등",34,338,43,380,37,420,38,446
,,"공장,지사(점),영업소",70,830,73,942,73,901,69,878
,광업(05~08),계,113,1139,116,1073,106,1156,110,1105
,,단독사업체,83,731,91,734,83,751,89,745
,,"본사,본점 등",10,126,7,81,6,119,4,81
,,"공장,지사(점),영업소",20,282,18,258,17,286,17,279
,제조업(10~34),계,18644,224302,19318,231173,18189,227470,17375,228821
,,단독사업체,16468,107355,16960,104645,15994,100376,15060,95969
,,"본사,본점 등",804,42740,830,43112,774,45723,850,51051
,,"공장,지사(점),영업소",1372,74207,1528,83416,1421,81371,1465,81801
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,6322,7841,6530,8151,8180,9663,10529,12185
,,단독사업체,6255,6504,6459,6733,8094,8299,10437,10732
,,"본사,본점 등",10,184,16,204,18,169,16,175
,,"공장,지사(점),영업소",57,1153,55,1214,68,1195,76,1278
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,690,6451,704,6536,716,6702,697,6162
,,단독사업체,584,4308,602,4475,616,4718,589,4119
,,"본사,본점 등",25,616,24,599,20,426,21,444
,,"공장,지사(점),영업소",81,1527,78,1462,80,1558,87,1599
,건설업(41~42),계,20614,67990,21012,68751,21484,69468,22133,70576
,,단독사업체,20260,61657,20646,62135,21177,62611,21813,63948
,,"본사,본점 등",162,4404,165,4201,142,4705,136,3750
,,"공장,지사(점),영업소",192,1929,201,2415,165,2152,184,2878
,도매 및 소매업(45~47),계,43719,91392,43004,90776,44092,89411,44438,88054
,,단독사업체,41552,77182,40923,76638,42097,76686,42474,75180
,,"본사,본점 등",353,3515,340,3236,318,2752,309,2753
,,"공장,지사(점),영업소",1814,10695,1741,10902,1677,9973,1655,10121
,운수 및 창고업(49~52),계,19281,39409,19938,40368,21338,41687,21665,45792
,,단독사업체,18894,30727,19568,31840,20932,33146,21252,34087
,,"본사,본점 등",66,2693,62,2826,70,2773,67,4725
,,"공장,지사(점),영업소",321,5989,308,5702,336,5768,346,6980
,숙박 및 음식점업(55~56),계,31446,67924,31367,71219,31440,73679,31465,72168
,,단독사업체,30650,61350,30529,64226,30570,66206,30582,64642
,,"본사,본점 등",62,669,71,528,61,459,67,539
,,"공장,지사(점),영업소",734,5905,767,6465,809,7014,816,6987
,정보통신업(58~63),계,1402,7560,1541,7574,1949,8073,2145,7833
,,단독사업체,1282,5080,1429,4885,1832,5300,2024,5324
,,"본사,본점 등",30,1053,33,1163,30,1245,33,1214
,,"공장,지사(점),영업소",90,1427,79,1526,87,1528,88,1295
,금융 및 보험업(64~66),계,1532,14640,1510,14279,1546,14941,1608,15688
,,단독사업체,544,1325,531,1516,579,1363,616,1390
,,"본사,본점 등",157,2715,159,2534,158,2992,162,2960
,,"공장,지사(점),영업소",831,10600,820,10229,809,10586,830,11338
,부동산업(68),계,6497,16219,6630,15862,6754,15374,6580,15043
,,단독사업체,5681,11919,5773,11028,5913,10703,5727,10185
,,"본사,본점 등",102,442,126,550,109,426,121,474
,,"공장,지사(점),영업소",714,3858,731,4284,732,4245,732,4384
,"전문, 과학 및 기술 서비스업(70~73)",계,4432,27117,4610,27424,4845,29292,5091,29003
,,단독사업체,3855,14663,4040,14861,4322,17563,4541,17738
,,"본사,본점 등",199,6920,196,6751,167,5666,175,5734
,,"공장,지사(점),영업소",378,5534,374,5812,356,6063,375,5531
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,4681,35449,4660,36823,4698,35610,4625,34112
,,단독사업체,4172,21529,4161,22284,4235,20654,4162,18587
,,"본사,본점 등",103,4190,97,4870,99,6018,100,6224
,,"공장,지사(점),영업소",406,9730,402,9669,364,8938,363,9301
,"공공행정, 국방 및 사회보장 행정(84)",계,573,35794,577,37352,576,36027,570,36614
,,단독사업체,534,34642,538,36320,535,35001,530,35542
,,"본사,본점 등",3,94,3,118,3,148,2,X
,,"공장,지사(점),영업소",36,1058,36,914,38,878,38,929
,교육 서비스업(85),계,6947,54630,7141,55920,7567,56083,7799,56688
,,단독사업체,6598,42864,6779,43753,7196,44456,7442,45103
,,"본사,본점 등",62,3019,68,3092,73,2725,68,2566
,,"공장,지사(점),영업소",287,8747,294,9075,298,8902,289,9019
,보건업 및 사회복지 서비스업(86~87),계,5221,71568,5385,75615,5411,79469,5471,89074
,,단독사업체,4672,53645,4723,56335,4763,59484,4808,65769
,,"본사,본점 등",79,5142,112,5098,112,5379,114,5498
,,"공장,지사(점),영업소",470,12781,550,14182,536,14606,549,17807
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,4848,14495,4929,15712,5049,16137,5126,16131
,,단독사업체,4717,12339,4770,12676,4889,13018,4948,13081
,,"본사,본점 등",21,526,32,731,32,929,35,561
,,"공장,지사(점),영업소",110,1630,127,2305,128,2190,143,2489
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,16766,29034,17320,29535,18555,30415,19939,32389
,,단독사업체,16046,25019,16306,25037,17653,26603,19017,28314
,,"본사,본점 등",63,1567,144,1834,132,1284,128,1451
,,"공장,지사(점),영업소",657,2448,870,2664,770,2528,794,2624
충  남,전체 산업,계,261263,1082844,266577,1092389,276134,1100749,287424,1121335
,,단독사업체,246960,752940,251016,758135,261063,767360,271873,771813
,,"본사,본점 등",3015,103180,3544,100370,3398,99347,3515,108734
,,"공장,지사(점),영업소",11288,226724,12017,233884,11673,234042,12036,240788
,"농업, 임업 및 어업(01~03)",계,1584,7981,1636,8123,1666,8331,1626,8081
,,단독사업체,1377,5538,1424,5553,1478,5744,1441,5486
,,"본사,본점 등",58,727,62,810,48,708,49,732
,,"공장,지사(점),영업소",149,1716,150,1760,140,1879,136,1863
,광업(05~08),계,131,879,110,818,113,837,112,886
,,단독사업체,116,662,97,611,99,602,98,612
,,"본사,본점 등",7,124,7,130,7,154,6,171
,,"공장,지사(점),영업소",8,93,6,77,7,81,8,103
,제조업(10~34),계,24704,318380,25584,315551,24019,311475,22992,314597
,,단독사업체,22012,142827,22604,145210,21247,139013,20164,134059
,,"본사,본점 등",1004,64321,1091,58263,994,59194,1008,64441
,,"공장,지사(점),영업소",1688,111232,1889,112078,1778,113268,1820,116097
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,12588,19533,12401,19350,15615,21757,19636,25824
,,단독사업체,12446,12915,12262,12903,15463,16230,19471,20353
,,"본사,본점 등",22,1460,16,2365,19,1520,22,1473
,,"공장,지사(점),영업소",120,5158,123,4082,133,4007,143,3998
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,853,7770,896,8042,857,7579,876,8082
,,단독사업체,706,5643,744,6081,728,5722,729,5839
,,"본사,본점 등",29,498,31,398,25,391,31,574
,,"공장,지사(점),영업소",118,1629,121,1563,104,1466,116,1669
,건설업(41~42),계,25744,85490,26898,85556,27444,84539,28272,82339
,,단독사업체,25151,75009,26251,72266,26869,72179,27715,70977
,,"본사,본점 등",242,4376,269,7435,241,5782,235,6240
,,"공장,지사(점),영업소",351,6105,378,5855,334,6578,322,5122
,도매 및 소매업(45~47),계,60491,123978,60583,123836,62559,122817,63715,121966
,,단독사업체,57361,103328,57597,102708,59599,103331,60658,101605
,,"본사,본점 등",440,3223,405,2946,430,3160,445,3322
,,"공장,지사(점),영업소",2690,17427,2581,18182,2530,16326,2612,17039
,운수 및 창고업(49~52),계,23236,48019,24286,47627,25056,48047,26613,51501
,,단독사업체,22685,39143,23753,38643,24497,39615,26031,41338
,,"본사,본점 등",82,1589,76,1677,80,1521,85,2207
,,"공장,지사(점),영업소",469,7287,457,7307,479,6911,497,7956
,숙박 및 음식점업(55~56),계,41468,90448,41510,96378,42097,99234,42099,96835
,,단독사업체,40385,82472,40372,87433,40892,89808,40865,86561
,,"본사,본점 등",107,1140,95,795,108,851,115,1220
,,"공장,지사(점),영업소",976,6836,1043,8150,1097,8575,1119,9054
,정보통신업(58~63),계,1970,8246,2206,8550,2608,8720,3526,8883
,,단독사업체,1800,6512,2021,6665,2428,6589,3353,7344
,,"본사,본점 등",36,342,53,405,45,572,48,372
,,"공장,지사(점),영업소",134,1392,132,1480,135,1559,125,1167
,금융 및 보험업(64~66),계,2012,18100,1987,18020,2050,18408,2103,19246
,,단독사업체,688,1477,660,1472,712,1469,721,1511
,,"본사,본점 등",213,3652,202,3309,207,3406,206,3386
,,"공장,지사(점),영업소",1111,12971,1125,13239,1131,13533,1176,14349
,부동산업(68),계,9311,19591,9647,19903,9777,19875,9534,20047
,,단독사업체,8292,15433,8534,14888,8689,14427,8383,13949
,,"본사,본점 등",161,1342,247,1620,211,1758,206,1717
,,"공장,지사(점),영업소",858,2816,866,3395,877,3690,945,4381
,"전문, 과학 및 기술 서비스업(70~73)",계,5694,28836,5952,29666,6261,31327,7059,31940
,,단독사업체,5055,17787,5284,18399,5571,18622,6351,19304
,,"본사,본점 등",171,4117,184,3841,191,4997,213,5364
,,"공장,지사(점),영업소",468,6932,484,7426,499,7708,495,7272
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,5860,41751,5933,39397,6185,37116,6312,37364
,,단독사업체,5307,27415,5360,24983,5635,23899,5748,22532
,,"본사,본점 등",107,5667,123,5583,126,4462,140,5891
,,"공장,지사(점),영업소",446,8669,450,8831,424,8755,424,8941
,"공공행정, 국방 및 사회보장 행정(84)",계,774,41501,774,41810,775,44299,789,43272
,,단독사업체,733,40208,733,40568,732,43265,742,42210
,,"본사,본점 등",2,X,1,X,-,-,1,X
,,"공장,지사(점),영업소",39,1219,40,1190,43,1034,46,1052
,교육 서비스업(85),계,9197,71764,9475,73726,10179,72581,10567,74604
,,단독사업체,8737,51976,8980,53322,9687,53015,10080,54327
,,"본사,본점 등",77,5799,92,5478,92,5346,96,5431
,,"공장,지사(점),영업소",383,13989,403,14926,400,14220,391,14846
,보건업 및 사회복지 서비스업(86~87),계,6984,97917,7259,101754,7229,106912,7351,115839
,,단독사업체,6324,76037,6485,77560,6459,82432,6540,90058
,,"본사,본점 등",133,3726,187,3931,185,3724,196,4146
,,"공장,지사(점),영업소",527,18154,587,20263,585,20756,615,21635
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,6006,14269,6108,15404,6245,15801,6474,16336
,,단독사업체,5889,13064,5974,14029,6102,14172,6286,14008
,,"본사,본점 등",35,496,39,526,41,725,58,1092
,,"공장,지사(점),영업소",82,709,95,849,102,904,130,1236
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,22656,38391,23332,38878,25399,41094,27768,43693
,,단독사업체,21896,35494,21881,34841,24176,37226,26497,39740
,,"본사,본점 등",89,507,364,806,348,1076,355,945
,,"공장,지사(점),영업소",671,2390,1087,3231,875,2792,916,3008
전  북,전체 산업,계,231380,791096,232695,795273,239757,799091,252411,817157
,,단독사업체,219340,603892,219332,596796,226800,604799,239176,610883
,,"본사,본점 등",2416,53341,3752,57552,3445,56030,3473,60645
,,"공장,지사(점),영업소",9624,133863,9611,140925,9512,138262,9762,145629
,"농업, 임업 및 어업(01~03)",계,1509,6348,1554,6429,1413,5996,1363,5729
,,단독사업체,1357,4311,1394,4410,1283,4083,1233,3903
,,"본사,본점 등",53,453,50,351,35,265,37,264
,,"공장,지사(점),영업소",99,1584,110,1668,95,1648,93,1562
,광업(05~08),계,116,834,108,734,99,753,88,613
,,단독사업체,103,718,97,617,90,653,79,518
,,"본사,본점 등",8,97,7,91,6,65,6,60
,,"공장,지사(점),영업소",5,19,4,26,3,35,3,35
,제조업(10~34),계,16384,121697,16667,123074,15570,120105,15002,119854
,,단독사업체,14918,63875,15109,62684,14078,60171,13508,59129
,,"본사,본점 등",517,19930,574,20308,539,19780,547,20936
,,"공장,지사(점),영업소",949,37892,984,40082,953,40154,947,39789
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,21774,24390,22757,25694,25570,28140,33073,35803
,,단독사업체,21607,21971,22581,23168,25368,25734,32851,33404
,,"본사,본점 등",35,339,47,362,47,313,44,281
,,"공장,지사(점),영업소",132,2080,129,2164,155,2093,178,2118
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,613,5794,609,5913,639,5929,636,6044
,,단독사업체,538,4355,535,4294,554,4207,553,4304
,,"본사,본점 등",12,118,16,278,18,348,19,364
,,"공장,지사(점),영업소",63,1321,58,1341,67,1374,64,1376
,건설업(41~42),계,22623,71806,23179,68203,23170,68448,23297,66989
,,단독사업체,22183,66434,22755,62721,22813,63493,22947,62101
,,"본사,본점 등",215,3190,214,3094,168,2421,170,2789
,,"공장,지사(점),영업소",225,2182,210,2388,189,2534,180,2099
,도매 및 소매업(45~47),계,53139,105497,51482,102216,52432,99833,52638,98230
,,단독사업체,50421,89297,48898,86172,49876,85144,50100,82476
,,"본사,본점 등",380,2744,391,2673,374,2568,374,2779
,,"공장,지사(점),영업소",2338,13456,2193,13371,2182,12121,2164,12975
,운수 및 창고업(49~52),계,20718,38984,21527,39365,22586,40099,23070,42478
,,단독사업체,20368,32810,21188,33043,22257,33953,22716,35173
,,"본사,본점 등",60,1809,63,1885,59,1894,60,2245
,,"공장,지사(점),영업소",290,4365,276,4437,270,4252,294,5060
,숙박 및 음식점업(55~56),계,31328,69834,31213,73474,31373,74778,31394,72740
,,단독사업체,30659,64775,30537,67758,30637,68426,30665,66430
,,"본사,본점 등",80,791,97,1225,86,1318,86,1336
,,"공장,지사(점),영업소",589,4268,579,4491,650,5034,643,4974
,정보통신업(58~63),계,1629,8135,1680,8475,1815,8535,1853,8008
,,단독사업체,1472,6102,1500,6047,1645,6276,1684,5842
,,"본사,본점 등",43,496,46,522,39,436,43,583
,,"공장,지사(점),영업소",114,1537,134,1906,131,1823,126,1583
,금융 및 보험업(64~66),계,2099,22004,2037,22120,2125,21846,2227,23426
,,단독사업체,725,1913,700,1994,794,2261,833,1968
,,"본사,본점 등",178,3617,174,3759,177,3651,184,3610
,,"공장,지사(점),영업소",1196,16474,1163,16367,1154,15934,1210,17848
,부동산업(68),계,7110,16346,7001,16164,6970,15553,6879,16232
,,단독사업체,5980,10495,5854,9629,5872,9225,5745,8780
,,"본사,본점 등",150,643,246,1134,211,944,207,1551
,,"공장,지사(점),영업소",980,5208,901,5401,887,5384,927,5901
,"전문, 과학 및 기술 서비스업(70~73)",계,5227,26374,5270,26903,5380,28266,5530,27750
,,단독사업체,4752,18719,4765,18587,4899,19167,5007,18407
,,"본사,본점 등",133,3835,162,4258,152,4655,162,5004
,,"공장,지사(점),영업소",342,3820,343,4058,329,4444,361,4339
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,4327,24024,4150,23244,4145,22595,4233,22808
,,단독사업체,3911,17082,3737,16343,3748,15820,3822,15953
,,"본사,본점 등",83,2221,82,1913,83,2056,84,2355
,,"공장,지사(점),영업소",333,4721,331,4988,314,4719,327,4500
,"공공행정, 국방 및 사회보장 행정(84)",계,926,41386,932,42965,931,43730,932,44307
,,단독사업체,880,38637,886,40181,886,41015,884,41535
,,"본사,본점 등",1,X,3,1712,2,X,4,1688
,,"공장,지사(점),영업소",45,1184,43,1072,43,1066,44,1084
,교육 서비스업(85),계,9061,60935,9098,60804,9383,59913,9562,60085
,,단독사업체,8597,46881,8583,46686,8878,45757,9061,45550
,,"본사,본점 등",101,2352,132,2048,126,2088,119,2141
,,"공장,지사(점),영업소",363,11702,383,12070,379,12068,382,12394
,보건업 및 사회복지 서비스업(86~87),계,6783,97263,6990,99395,7041,102573,7227,109268
,,단독사업체,5888,71362,5885,69414,5983,74229,6128,75651
,,"본사,본점 등",191,7788,337,9291,327,9268,329,10516
,,"공장,지사(점),영업소",704,18113,768,20690,731,19076,770,23101
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,4857,13645,4960,14466,5037,14752,5190,14676
,,단독사업체,4695,12115,4736,12413,4808,12646,4950,12521
,,"본사,본점 등",37,423,87,656,84,485,81,499
,,"공장,지사(점),영업소",125,1107,137,1397,145,1621,159,1656
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,21157,35800,21481,35635,24078,37247,28217,42117
,,단독사업체,20286,32040,19592,30635,22331,32539,26410,37238
,,"본사,본점 등",139,930,1024,1992,912,1826,917,1644
,,"공장,지사(점),영업소",732,2830,865,3008,835,2882,890,3235
전  남,전체 산업,계,234688,856478,236470,862357,243020,888352,253206,899604
,,단독사업체,222641,661269,223179,663223,230406,683109,240470,685834
,,"본사,본점 등",2582,62444,3495,64156,3111,69071,3151,72091
,,"공장,지사(점),영업소",9465,132765,9796,134978,9503,136172,9585,141679
,"농업, 임업 및 어업(01~03)",계,2281,11185,2380,11161,2057,9869,1967,10112
,,단독사업체,2085,8459,2181,8513,1888,7047,1815,7442
,,"본사,본점 등",75,1476,75,1269,60,1441,55,1345
,,"공장,지사(점),영업소",121,1250,124,1379,109,1381,97,1325
,광업(05~08),계,962,2904,828,2547,848,2318,961,2487
,,단독사업체,939,2511,807,2138,829,2082,943,2225
,,"본사,본점 등",3,28,3,21,4,38,3,43
,,"공장,지사(점),영업소",20,365,18,388,15,198,15,219
,제조업(10~34),계,17417,126107,18103,128548,16993,129241,16143,128939
,,단독사업체,16146,75977,16712,78657,15751,77744,14920,73749
,,"본사,본점 등",438,14431,473,14378,426,15055,432,16880
,,"공장,지사(점),영업소",833,35699,918,35513,816,36442,791,38310
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,12835,20450,12391,20119,16045,23152,22255,29204
,,단독사업체,12632,13339,12199,12821,15852,16333,22044,22789
,,"본사,본점 등",32,2918,32,2967,32,2743,36,2342
,,"공장,지사(점),영업소",171,4193,160,4331,161,4076,175,4073
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,800,7966,801,7745,821,7538,823,7542
,,단독사업체,694,5268,699,5374,721,5252,718,5252
,,"본사,본점 등",27,797,28,760,29,819,30,681
,,"공장,지사(점),영업소",79,1901,74,1611,71,1467,75,1609
,건설업(41~42),계,24868,103198,25825,101571,26314,108835,26554,104319
,,단독사업체,24031,84259,24997,82867,25592,86579,25801,82837
,,"본사,본점 등",473,13912,465,13596,420,16734,448,16366
,,"공장,지사(점),영업소",364,5027,363,5108,302,5522,305,5116
,도매 및 소매업(45~47),계,54801,108380,53903,106690,54466,105727,54664,103477
,,단독사업체,52015,92768,51197,90808,51842,90308,52084,87907
,,"본사,본점 등",423,2752,437,2899,414,2726,382,2611
,,"공장,지사(점),영업소",2363,12860,2269,12983,2210,12693,2198,12959
,운수 및 창고업(49~52),계,24332,52829,24579,52322,24616,52183,25782,55134
,,단독사업체,23730,41430,24001,41053,24031,41444,25194,43007
,,"본사,본점 등",121,3314,111,3311,116,3249,116,3159
,,"공장,지사(점),영업소",481,8085,467,7958,469,7490,472,8968
,숙박 및 음식점업(55~56),계,37061,77372,36745,80072,37127,82873,37394,80333
,,단독사업체,36480,72601,36145,75112,36513,77697,36747,75160
,,"본사,본점 등",61,511,81,615,68,616,76,511
,,"공장,지사(점),영업소",520,4260,519,4345,546,4560,571,4662
,정보통신업(58~63),계,1586,9276,1693,9673,1772,9594,1762,8684
,,단독사업체,1384,6185,1466,6125,1565,6063,1571,5921
,,"본사,본점 등",47,1352,52,1376,44,1476,45,1171
,,"공장,지사(점),영업소",155,1739,175,2172,163,2055,146,1592
,금융 및 보험업(64~66),계,1964,19514,1922,19256,1938,18988,1957,19185
,,단독사업체,538,1300,515,1267,543,1216,563,1331
,,"본사,본점 등",230,4277,224,4242,224,3998,227,4101
,,"공장,지사(점),영업소",1196,13937,1183,13747,1171,13774,1167,13753
,부동산업(68),계,5249,14034,5544,14004,5470,13503,5236,13233
,,단독사업체,4631,10347,4885,10120,4821,9747,4590,9011
,,"본사,본점 등",75,417,132,574,124,591,119,822
,,"공장,지사(점),영업소",543,3270,527,3310,525,3165,527,3400
